;domain;date;name;serving_time;level;nutrition;allergens;tags;ingredient
3;dk;5/18;Asiatisk inspireret sursød kylling med sprødfriske grøntsager og ananas;30-40 minutter;Nemt;Kalorier 681kcal, Fedt 10.3g, Proteiner 47.6g, Kulhydrater 93.1g;Gluten og Soja. Kan indeholde spor af andre allergener;['STÆRK', 'FJERKRÆ', 'UDEN MEJERIPRODUKTER'];Forårsløg
4;dk;5/18;Asiatisk inspireret sursød kylling med sprødfriske grøntsager og ananas;30-40 minutter;Nemt;Kalorier 681kcal, Fedt 10.3g, Proteiner 47.6g, Kulhydrater 93.1g;Gluten og Soja. Kan indeholde spor af andre allergener;['STÆRK', 'FJERKRÆ', 'UDEN MEJERIPRODUKTER'];Squash
5;dk;5/18;Asiatisk inspireret sursød kylling med sprødfriske grøntsager og ananas;30-40 minutter;Nemt;Kalorier 681kcal, Fedt 10.3g, Proteiner 47.6g, Kulhydrater 93.1g;Gluten og Soja. Kan indeholde spor af andre allergener;['STÆRK', 'FJERKRÆ', 'UDEN MEJERIPRODUKTER'];Gulerødder
6;dk;5/18;Asiatisk inspireret sursød kylling med sprødfriske grøntsager og ananas;30-40 minutter;Nemt;Kalorier 681kcal, Fedt 10.3g, Proteiner 47.6g, Kulhydrater 93.1g;Gluten og Soja. Kan indeholde spor af andre allergener;['STÆRK', 'FJERKRÆ', 'UDEN MEJERIPRODUKTER'];Hvidløg
7;dk;5/18;Asiatisk inspireret sursød kylling med sprødfriske grøntsager og ananas;30-40 minutter;Nemt;Kalorier 681kcal, Fedt 10.3g, Proteiner 47.6g, Kulhydrater 93.1g;Gluten og Soja. Kan indeholde spor af andre allergener;['STÆRK', 'FJERKRÆ', 'UDEN MEJERIPRODUKTER'];Løg
8;dk;5/18;Asiatisk inspireret sursød kylling med sprødfriske grøntsager og ananas;30-40 minutter;Nemt;Kalorier 681kcal, Fedt 10.3g, Proteiner 47.6g, Kulhydrater 93.1g;Gluten og Soja. Kan indeholde spor af andre allergener;['STÆRK', 'FJERKRÆ', 'UDEN MEJERIPRODUKTER'];Kyllingebrystfilet
9;dk;5/18;Asiatisk inspireret sursød kylling med sprødfriske grøntsager og ananas;30-40 minutter;Nemt;Kalorier 681kcal, Fedt 10.3g, Proteiner 47.6g, Kulhydrater 93.1g;Gluten og Soja. Kan indeholde spor af andre allergener;['STÆRK', 'FJERKRÆ', 'UDEN MEJERIPRODUKTER'];Basmatiris
0;dk;5/18;Oksebøf i skiver med peberfrugtrelish og middelhavsinspirerede ovnbagte grøntsager;30-40 minutter;Nemt;Kalorier 695kcal, Fedt 31.4g, Proteiner 37.1g, Kulhydrater 60.8g;Kan indeholde spor af allergener;['IKKE TILSAT GLUTEN', 'KØD', 'UDEN MEJERIPRODUKTER', 'HELSE'];Røget paprika
1;dk;5/18;Oksebøf i skiver med peberfrugtrelish og middelhavsinspirerede ovnbagte grøntsager;30-40 minutter;Nemt;Kalorier 695kcal, Fedt 31.4g, Proteiner 37.1g, Kulhydrater 60.8g;Kan indeholde spor af allergener;['IKKE TILSAT GLUTEN', 'KØD', 'UDEN MEJERIPRODUKTER', 'HELSE'];Ubehandlet citron
2;dk;5/18;Oksebøf i skiver med peberfrugtrelish og middelhavsinspirerede ovnbagte grøntsager;30-40 minutter;Nemt;Kalorier 695kcal, Fedt 31.4g, Proteiner 37.1g, Kulhydrater 60.8g;Kan indeholde spor af allergener;['IKKE TILSAT GLUTEN', 'KØD', 'UDEN MEJERIPRODUKTER', 'HELSE'];Hvidløg
3;dk;5/18;Oksebøf i skiver med peberfrugtrelish og middelhavsinspirerede ovnbagte grøntsager;30-40 minutter;Nemt;Kalorier 695kcal, Fedt 31.4g, Proteiner 37.1g, Kulhydrater 60.8g;Kan indeholde spor af allergener;['IKKE TILSAT GLUTEN', 'KØD', 'UDEN MEJERIPRODUKTER', 'HELSE'];Rødløg
4;dk;5/18;Oksebøf i skiver med peberfrugtrelish og middelhavsinspirerede ovnbagte grøntsager;30-40 minutter;Nemt;Kalorier 695kcal, Fedt 31.4g, Proteiner 37.1g, Kulhydrater 60.8g;Kan indeholde spor af allergener;['IKKE TILSAT GLUTEN', 'KØD', 'UDEN MEJERIPRODUKTER', 'HELSE'];Fennikel
5;dk;5/18;Oksebøf i skiver med peberfrugtrelish og middelhavsinspirerede ovnbagte grøntsager;30-40 minutter;Nemt;Kalorier 695kcal, Fedt 31.4g, Proteiner 37.1g, Kulhydrater 60.8g;Kan indeholde spor af allergener;['IKKE TILSAT GLUTEN', 'KØD', 'UDEN MEJERIPRODUKTER', 'HELSE'];Squash
6;dk;5/18;Oksebøf i skiver med peberfrugtrelish og middelhavsinspirerede ovnbagte grøntsager;30-40 minutter;Nemt;Kalorier 695kcal, Fedt 31.4g, Proteiner 37.1g, Kulhydrater 60.8g;Kan indeholde spor af allergener;['IKKE TILSAT GLUTEN', 'KØD', 'UDEN MEJERIPRODUKTER', 'HELSE'];Faste kartofler
7;dk;5/18;Oksebøf i skiver med peberfrugtrelish og middelhavsinspirerede ovnbagte grøntsager;30-40 minutter;Nemt;Kalorier 695kcal, Fedt 31.4g, Proteiner 37.1g, Kulhydrater 60.8g;Kan indeholde spor af allergener;['IKKE TILSAT GLUTEN', 'KØD', 'UDEN MEJERIPRODUKTER', 'HELSE'];Frisk oregano, persille & rosmarin
8;dk;5/18;Oksebøf i skiver med peberfrugtrelish og middelhavsinspirerede ovnbagte grøntsager;30-40 minutter;Nemt;Kalorier 695kcal, Fedt 31.4g, Proteiner 37.1g, Kulhydrater 60.8g;Kan indeholde spor af allergener;['IKKE TILSAT GLUTEN', 'KØD', 'UDEN MEJERIPRODUKTER', 'HELSE'];Rød peberfrugt
9;dk;5/18;Oksebøf i skiver med peberfrugtrelish og middelhavsinspirerede ovnbagte grøntsager;30-40 minutter;Nemt;Kalorier 695kcal, Fedt 31.4g, Proteiner 37.1g, Kulhydrater 60.8g;Kan indeholde spor af allergener;['IKKE TILSAT GLUTEN', 'KØD', 'UDEN MEJERIPRODUKTER', 'HELSE'];Oksebøf
0;dk;5/18;Tandoori-laks med stegt pak choi og cremede kokoslinser;20-30 minutter;Nemt;Kalorier 734kcal, Fedt 45.4g, Proteiner 41.0g, Kulhydrater 35.0g;Fisk. Kan indeholde spor af andre allergener;['STÆRK', 'IKKE TILSAT GLUTEN', 'HURTIG', 'LOW CARB', 'FISK', 'UDEN MEJERIPRODUKTER', 'HELSE'];Frisk koriander
1;dk;5/18;Tandoori-laks med stegt pak choi og cremede kokoslinser;20-30 minutter;Nemt;Kalorier 734kcal, Fedt 45.4g, Proteiner 41.0g, Kulhydrater 35.0g;Fisk. Kan indeholde spor af andre allergener;['STÆRK', 'IKKE TILSAT GLUTEN', 'HURTIG', 'LOW CARB', 'FISK', 'UDEN MEJERIPRODUKTER', 'HELSE'];Tandoori-masala-krydderblanding
2;dk;5/18;Tandoori-laks med stegt pak choi og cremede kokoslinser;20-30 minutter;Nemt;Kalorier 734kcal, Fedt 45.4g, Proteiner 41.0g, Kulhydrater 35.0g;Fisk. Kan indeholde spor af andre allergener;['STÆRK', 'IKKE TILSAT GLUTEN', 'HURTIG', 'LOW CARB', 'FISK', 'UDEN MEJERIPRODUKTER', 'HELSE'];Frisk laks
3;dk;5/18;Tandoori-laks med stegt pak choi og cremede kokoslinser;20-30 minutter;Nemt;Kalorier 734kcal, Fedt 45.4g, Proteiner 41.0g, Kulhydrater 35.0g;Fisk. Kan indeholde spor af andre allergener;['STÆRK', 'IKKE TILSAT GLUTEN', 'HURTIG', 'LOW CARB', 'FISK', 'UDEN MEJERIPRODUKTER', 'HELSE'];Kokosmælk
4;dk;5/18;Tandoori-laks med stegt pak choi og cremede kokoslinser;20-30 minutter;Nemt;Kalorier 734kcal, Fedt 45.4g, Proteiner 41.0g, Kulhydrater 35.0g;Fisk. Kan indeholde spor af andre allergener;['STÆRK', 'IKKE TILSAT GLUTEN', 'HURTIG', 'LOW CARB', 'FISK', 'UDEN MEJERIPRODUKTER', 'HELSE'];Kogte brune linser på dåse
5;dk;5/18;Tandoori-laks med stegt pak choi og cremede kokoslinser;20-30 minutter;Nemt;Kalorier 734kcal, Fedt 45.4g, Proteiner 41.0g, Kulhydrater 35.0g;Fisk. Kan indeholde spor af andre allergener;['STÆRK', 'IKKE TILSAT GLUTEN', 'HURTIG', 'LOW CARB', 'FISK', 'UDEN MEJERIPRODUKTER', 'HELSE'];Pak choi
6;dk;5/18;Tandoori-laks med stegt pak choi og cremede kokoslinser;20-30 minutter;Nemt;Kalorier 734kcal, Fedt 45.4g, Proteiner 41.0g, Kulhydrater 35.0g;Fisk. Kan indeholde spor af andre allergener;['STÆRK', 'IKKE TILSAT GLUTEN', 'HURTIG', 'LOW CARB', 'FISK', 'UDEN MEJERIPRODUKTER', 'HELSE'];Ubehandlet lime
7;dk;5/18;Tandoori-laks med stegt pak choi og cremede kokoslinser;20-30 minutter;Nemt;Kalorier 734kcal, Fedt 45.4g, Proteiner 41.0g, Kulhydrater 35.0g;Fisk. Kan indeholde spor af andre allergener;['STÆRK', 'IKKE TILSAT GLUTEN', 'HURTIG', 'LOW CARB', 'FISK', 'UDEN MEJERIPRODUKTER', 'HELSE'];Frisk ingefær
8;dk;5/18;Tandoori-laks med stegt pak choi og cremede kokoslinser;20-30 minutter;Nemt;Kalorier 734kcal, Fedt 45.4g, Proteiner 41.0g, Kulhydrater 35.0g;Fisk. Kan indeholde spor af andre allergener;['STÆRK', 'IKKE TILSAT GLUTEN', 'HURTIG', 'LOW CARB', 'FISK', 'UDEN MEJERIPRODUKTER', 'HELSE'];Hvidløg
9;dk;5/18;Tandoori-laks med stegt pak choi og cremede kokoslinser;20-30 minutter;Nemt;Kalorier 734kcal, Fedt 45.4g, Proteiner 41.0g, Kulhydrater 35.0g;Fisk. Kan indeholde spor af andre allergener;['STÆRK', 'IKKE TILSAT GLUTEN', 'HURTIG', 'LOW CARB', 'FISK', 'UDEN MEJERIPRODUKTER', 'HELSE'];Løg
0;dk;5/18;Flødechampignoner med ost med ovnbagte kartofler og gulerodssalat;40-50 minutter;Nemt;Kalorier 796kcal, Fedt 49.6g, Proteiner 26.0g, Kulhydrater 53.3g;Mælk, Æg og Sennep. Kan indeholde spor af andre allergener;['VEGETARISK', 'IKKE TILSAT GLUTEN', 'BØRNEVENLIG', 'ONE-POT'];Gouda, revet
1;dk;5/18;Flødechampignoner med ost med ovnbagte kartofler og gulerodssalat;40-50 minutter;Nemt;Kalorier 796kcal, Fedt 49.6g, Proteiner 26.0g, Kulhydrater 53.3g;Mælk, Æg og Sennep. Kan indeholde spor af andre allergener;['VEGETARISK', 'IKKE TILSAT GLUTEN', 'BØRNEVENLIG', 'ONE-POT'];Crème fraîche
2;dk;5/18;Flødechampignoner med ost med ovnbagte kartofler og gulerodssalat;40-50 minutter;Nemt;Kalorier 796kcal, Fedt 49.6g, Proteiner 26.0g, Kulhydrater 53.3g;Mælk, Æg og Sennep. Kan indeholde spor af andre allergener;['VEGETARISK', 'IKKE TILSAT GLUTEN', 'BØRNEVENLIG', 'ONE-POT'];Mayonnaise
3;dk;5/18;Flødechampignoner med ost med ovnbagte kartofler og gulerodssalat;40-50 minutter;Nemt;Kalorier 796kcal, Fedt 49.6g, Proteiner 26.0g, Kulhydrater 53.3g;Mælk, Æg og Sennep. Kan indeholde spor af andre allergener;['VEGETARISK', 'IKKE TILSAT GLUTEN', 'BØRNEVENLIG', 'ONE-POT'];Frisk purløg & persille
4;dk;5/18;Flødechampignoner med ost med ovnbagte kartofler og gulerodssalat;40-50 minutter;Nemt;Kalorier 796kcal, Fedt 49.6g, Proteiner 26.0g, Kulhydrater 53.3g;Mælk, Æg og Sennep. Kan indeholde spor af andre allergener;['VEGETARISK', 'IKKE TILSAT GLUTEN', 'BØRNEVENLIG', 'ONE-POT'];Hvidløg
5;dk;5/18;Flødechampignoner med ost med ovnbagte kartofler og gulerodssalat;40-50 minutter;Nemt;Kalorier 796kcal, Fedt 49.6g, Proteiner 26.0g, Kulhydrater 53.3g;Mælk, Æg og Sennep. Kan indeholde spor af andre allergener;['VEGETARISK', 'IKKE TILSAT GLUTEN', 'BØRNEVENLIG', 'ONE-POT'];Champignoner
6;dk;5/18;Flødechampignoner med ost med ovnbagte kartofler og gulerodssalat;40-50 minutter;Nemt;Kalorier 796kcal, Fedt 49.6g, Proteiner 26.0g, Kulhydrater 53.3g;Mælk, Æg og Sennep. Kan indeholde spor af andre allergener;['VEGETARISK', 'IKKE TILSAT GLUTEN', 'BØRNEVENLIG', 'ONE-POT'];Lilla gulerødder
7;dk;5/18;Flødechampignoner med ost med ovnbagte kartofler og gulerodssalat;40-50 minutter;Nemt;Kalorier 796kcal, Fedt 49.6g, Proteiner 26.0g, Kulhydrater 53.3g;Mælk, Æg og Sennep. Kan indeholde spor af andre allergener;['VEGETARISK', 'IKKE TILSAT GLUTEN', 'BØRNEVENLIG', 'ONE-POT'];Gulerødder
8;dk;5/18;Flødechampignoner med ost med ovnbagte kartofler og gulerodssalat;40-50 minutter;Nemt;Kalorier 796kcal, Fedt 49.6g, Proteiner 26.0g, Kulhydrater 53.3g;Mælk, Æg og Sennep. Kan indeholde spor af andre allergener;['VEGETARISK', 'IKKE TILSAT GLUTEN', 'BØRNEVENLIG', 'ONE-POT'];Ubehandlet citron
9;dk;5/18;Flødechampignoner med ost med ovnbagte kartofler og gulerodssalat;40-50 minutter;Nemt;Kalorier 796kcal, Fedt 49.6g, Proteiner 26.0g, Kulhydrater 53.3g;Mælk, Æg og Sennep. Kan indeholde spor af andre allergener;['VEGETARISK', 'IKKE TILSAT GLUTEN', 'BØRNEVENLIG', 'ONE-POT'];Melede kartofler
0;dk;5/18;Kyllingebryst i cremet hvidløgssauce med varm kartoffelsalat med bønner;20-30 minutter;Nemt;Kalorier 765kcal, Fedt 37.5g, Proteiner 48.7g, Kulhydrater 52.1g;Sennep og Mælk. Kan indeholde spor af andre allergener;['IKKE TILSAT GLUTEN', 'HURTIG', 'FJERKRÆ'];Halvstærk sennep
1;dk;5/18;Kyllingebryst i cremet hvidløgssauce med varm kartoffelsalat med bønner;20-30 minutter;Nemt;Kalorier 765kcal, Fedt 37.5g, Proteiner 48.7g, Kulhydrater 52.1g;Sennep og Mælk. Kan indeholde spor af andre allergener;['IKKE TILSAT GLUTEN', 'HURTIG', 'FJERKRÆ'];Grønne bønner
2;dk;5/18;Kyllingebryst i cremet hvidløgssauce med varm kartoffelsalat med bønner;20-30 minutter;Nemt;Kalorier 765kcal, Fedt 37.5g, Proteiner 48.7g, Kulhydrater 52.1g;Sennep og Mælk. Kan indeholde spor af andre allergener;['IKKE TILSAT GLUTEN', 'HURTIG', 'FJERKRÆ'];Sød paprika
3;dk;5/18;Kyllingebryst i cremet hvidløgssauce med varm kartoffelsalat med bønner;20-30 minutter;Nemt;Kalorier 765kcal, Fedt 37.5g, Proteiner 48.7g, Kulhydrater 52.1g;Sennep og Mælk. Kan indeholde spor af andre allergener;['IKKE TILSAT GLUTEN', 'HURTIG', 'FJERKRÆ'];Kyllingebouillon
4;dk;5/18;Kyllingebryst i cremet hvidløgssauce med varm kartoffelsalat med bønner;20-30 minutter;Nemt;Kalorier 765kcal, Fedt 37.5g, Proteiner 48.7g, Kulhydrater 52.1g;Sennep og Mælk. Kan indeholde spor af andre allergener;['IKKE TILSAT GLUTEN', 'HURTIG', 'FJERKRÆ'];Syrnet fløde
5;dk;5/18;Kyllingebryst i cremet hvidløgssauce med varm kartoffelsalat med bønner;20-30 minutter;Nemt;Kalorier 765kcal, Fedt 37.5g, Proteiner 48.7g, Kulhydrater 52.1g;Sennep og Mælk. Kan indeholde spor af andre allergener;['IKKE TILSAT GLUTEN', 'HURTIG', 'FJERKRÆ'];Kyllingebrystfilet
6;dk;5/18;Kyllingebryst i cremet hvidløgssauce med varm kartoffelsalat med bønner;20-30 minutter;Nemt;Kalorier 765kcal, Fedt 37.5g, Proteiner 48.7g, Kulhydrater 52.1g;Sennep og Mælk. Kan indeholde spor af andre allergener;['IKKE TILSAT GLUTEN', 'HURTIG', 'FJERKRÆ'];Gran Biraghi fastost
7;dk;5/18;Kyllingebryst i cremet hvidløgssauce med varm kartoffelsalat med bønner;20-30 minutter;Nemt;Kalorier 765kcal, Fedt 37.5g, Proteiner 48.7g, Kulhydrater 52.1g;Sennep og Mælk. Kan indeholde spor af andre allergener;['IKKE TILSAT GLUTEN', 'HURTIG', 'FJERKRÆ'];Hvidløg
8;dk;5/18;Kyllingebryst i cremet hvidløgssauce med varm kartoffelsalat med bønner;20-30 minutter;Nemt;Kalorier 765kcal, Fedt 37.5g, Proteiner 48.7g, Kulhydrater 52.1g;Sennep og Mælk. Kan indeholde spor af andre allergener;['IKKE TILSAT GLUTEN', 'HURTIG', 'FJERKRÆ'];Nye kartofler
0;dk;5/18;Teriyaki-auberginer på sobanudler med brede bønner og sort sesam;30-40 minutter;Nemt;Kalorier 664kcal, Fedt 18.9g, Proteiner 19.4g, Kulhydrater 101.6g;Sesam, Gluten og Soja. Kan indeholde spor af andre allergener;['VEGANSK', 'UDEN MEJERIPRODUKTER', 'HELSE'];Sorte sesamfrø
1;dk;5/18;Teriyaki-auberginer på sobanudler med brede bønner og sort sesam;30-40 minutter;Nemt;Kalorier 664kcal, Fedt 18.9g, Proteiner 19.4g, Kulhydrater 101.6g;Sesam, Gluten og Soja. Kan indeholde spor af andre allergener;['VEGANSK', 'UDEN MEJERIPRODUKTER', 'HELSE'];Sojasauce
2;dk;5/18;Teriyaki-auberginer på sobanudler med brede bønner og sort sesam;30-40 minutter;Nemt;Kalorier 664kcal, Fedt 18.9g, Proteiner 19.4g, Kulhydrater 101.6g;Sesam, Gluten og Soja. Kan indeholde spor af andre allergener;['VEGANSK', 'UDEN MEJERIPRODUKTER', 'HELSE'];Rød peber
3;dk;5/18;Teriyaki-auberginer på sobanudler med brede bønner og sort sesam;30-40 minutter;Nemt;Kalorier 664kcal, Fedt 18.9g, Proteiner 19.4g, Kulhydrater 101.6g;Sesam, Gluten og Soja. Kan indeholde spor af andre allergener;['VEGANSK', 'UDEN MEJERIPRODUKTER', 'HELSE'];Riseddike
4;dk;5/18;Teriyaki-auberginer på sobanudler med brede bønner og sort sesam;30-40 minutter;Nemt;Kalorier 664kcal, Fedt 18.9g, Proteiner 19.4g, Kulhydrater 101.6g;Sesam, Gluten og Soja. Kan indeholde spor af andre allergener;['VEGANSK', 'UDEN MEJERIPRODUKTER', 'HELSE'];Teriyakisauce
5;dk;5/18;Teriyaki-auberginer på sobanudler med brede bønner og sort sesam;30-40 minutter;Nemt;Kalorier 664kcal, Fedt 18.9g, Proteiner 19.4g, Kulhydrater 101.6g;Sesam, Gluten og Soja. Kan indeholde spor af andre allergener;['VEGANSK', 'UDEN MEJERIPRODUKTER', 'HELSE'];Forårsløg
6;dk;5/18;Teriyaki-auberginer på sobanudler med brede bønner og sort sesam;30-40 minutter;Nemt;Kalorier 664kcal, Fedt 18.9g, Proteiner 19.4g, Kulhydrater 101.6g;Sesam, Gluten og Soja. Kan indeholde spor af andre allergener;['VEGANSK', 'UDEN MEJERIPRODUKTER', 'HELSE'];Hvidløg
7;dk;5/18;Teriyaki-auberginer på sobanudler med brede bønner og sort sesam;30-40 minutter;Nemt;Kalorier 664kcal, Fedt 18.9g, Proteiner 19.4g, Kulhydrater 101.6g;Sesam, Gluten og Soja. Kan indeholde spor af andre allergener;['VEGANSK', 'UDEN MEJERIPRODUKTER', 'HELSE'];Frisk ingefær
8;dk;5/18;Teriyaki-auberginer på sobanudler med brede bønner og sort sesam;30-40 minutter;Nemt;Kalorier 664kcal, Fedt 18.9g, Proteiner 19.4g, Kulhydrater 101.6g;Sesam, Gluten og Soja. Kan indeholde spor af andre allergener;['VEGANSK', 'UDEN MEJERIPRODUKTER', 'HELSE'];Brede bønner
9;dk;5/18;Teriyaki-auberginer på sobanudler med brede bønner og sort sesam;30-40 minutter;Nemt;Kalorier 664kcal, Fedt 18.9g, Proteiner 19.4g, Kulhydrater 101.6g;Sesam, Gluten og Soja. Kan indeholde spor af andre allergener;['VEGANSK', 'UDEN MEJERIPRODUKTER', 'HELSE'];Aubergine
10;dk;5/18;Teriyaki-auberginer på sobanudler med brede bønner og sort sesam;30-40 minutter;Nemt;Kalorier 664kcal, Fedt 18.9g, Proteiner 19.4g, Kulhydrater 101.6g;Sesam, Gluten og Soja. Kan indeholde spor af andre allergener;['VEGANSK', 'UDEN MEJERIPRODUKTER', 'HELSE'];Sobanudler
0;dk;5/18;Kyllingeschawarma i fuldkornspitabrød med tzatziki og tomatsalat;20-30 minutter;Nemt;Kalorier 545kcal, Fedt 20.3g, Proteiner 42.2g, Kulhydrater 42.3g;Gluten og Mælk. Kan indeholde spor af andre allergener;['HURTIG', 'FJERKRÆ', 'BØRNEVENLIG', 'HELSE'];Tomater
1;dk;5/18;Kyllingeschawarma i fuldkornspitabrød med tzatziki og tomatsalat;20-30 minutter;Nemt;Kalorier 545kcal, Fedt 20.3g, Proteiner 42.2g, Kulhydrater 42.3g;Gluten og Mælk. Kan indeholde spor af andre allergener;['HURTIG', 'FJERKRÆ', 'BØRNEVENLIG', 'HELSE'];Fuldkornspitabrød
2;dk;5/18;Kyllingeschawarma i fuldkornspitabrød med tzatziki og tomatsalat;20-30 minutter;Nemt;Kalorier 545kcal, Fedt 20.3g, Proteiner 42.2g, Kulhydrater 42.3g;Gluten og Mælk. Kan indeholde spor af andre allergener;['HURTIG', 'FJERKRÆ', 'BØRNEVENLIG', 'HELSE'];Hvidløg
3;dk;5/18;Kyllingeschawarma i fuldkornspitabrød med tzatziki og tomatsalat;20-30 minutter;Nemt;Kalorier 545kcal, Fedt 20.3g, Proteiner 42.2g, Kulhydrater 42.3g;Gluten og Mælk. Kan indeholde spor af andre allergener;['HURTIG', 'FJERKRÆ', 'BØRNEVENLIG', 'HELSE'];Rødløg
4;dk;5/18;Kyllingeschawarma i fuldkornspitabrød med tzatziki og tomatsalat;20-30 minutter;Nemt;Kalorier 545kcal, Fedt 20.3g, Proteiner 42.2g, Kulhydrater 42.3g;Gluten og Mælk. Kan indeholde spor af andre allergener;['HURTIG', 'FJERKRÆ', 'BØRNEVENLIG', 'HELSE'];Jogurt (3,8%)
5;dk;5/18;Kyllingeschawarma i fuldkornspitabrød med tzatziki og tomatsalat;20-30 minutter;Nemt;Kalorier 545kcal, Fedt 20.3g, Proteiner 42.2g, Kulhydrater 42.3g;Gluten og Mælk. Kan indeholde spor af andre allergener;['HURTIG', 'FJERKRÆ', 'BØRNEVENLIG', 'HELSE'];Frisk mynte & persille
6;dk;5/18;Kyllingeschawarma i fuldkornspitabrød med tzatziki og tomatsalat;20-30 minutter;Nemt;Kalorier 545kcal, Fedt 20.3g, Proteiner 42.2g, Kulhydrater 42.3g;Gluten og Mælk. Kan indeholde spor af andre allergener;['HURTIG', 'FJERKRÆ', 'BØRNEVENLIG', 'HELSE'];Miniagurker
7;dk;5/18;Kyllingeschawarma i fuldkornspitabrød med tzatziki og tomatsalat;20-30 minutter;Nemt;Kalorier 545kcal, Fedt 20.3g, Proteiner 42.2g, Kulhydrater 42.3g;Gluten og Mælk. Kan indeholde spor af andre allergener;['HURTIG', 'FJERKRÆ', 'BØRNEVENLIG', 'HELSE'];Schawarma-krydderblanding
8;dk;5/18;Kyllingeschawarma i fuldkornspitabrød med tzatziki og tomatsalat;20-30 minutter;Nemt;Kalorier 545kcal, Fedt 20.3g, Proteiner 42.2g, Kulhydrater 42.3g;Gluten og Mælk. Kan indeholde spor af andre allergener;['HURTIG', 'FJERKRÆ', 'BØRNEVENLIG', 'HELSE'];Kyllingebrystfilet
0;dk;5/18;Koreanske svinekødboller med ris og spicy gulerodssalat;30-40 minutter;Nemt;Kalorier 862kcal, Fedt 39.3g, Proteiner 35.1g, Kulhydrater 84.3g;Sesam, Gluten og Soja. Kan indeholde spor af andre allergener;['STÆRK', 'KØD', 'UDEN MEJERIPRODUKTER'];Rødløg
1;dk;5/18;Koreanske svinekødboller med ris og spicy gulerodssalat;30-40 minutter;Nemt;Kalorier 862kcal, Fedt 39.3g, Proteiner 35.1g, Kulhydrater 84.3g;Sesam, Gluten og Soja. Kan indeholde spor af andre allergener;['STÆRK', 'KØD', 'UDEN MEJERIPRODUKTER'];Rød peberfrugt
2;dk;5/18;Koreanske svinekødboller med ris og spicy gulerodssalat;30-40 minutter;Nemt;Kalorier 862kcal, Fedt 39.3g, Proteiner 35.1g, Kulhydrater 84.3g;Sesam, Gluten og Soja. Kan indeholde spor af andre allergener;['STÆRK', 'KØD', 'UDEN MEJERIPRODUKTER'];Hvide sesamfrø
3;dk;5/18;Koreanske svinekødboller med ris og spicy gulerodssalat;30-40 minutter;Nemt;Kalorier 862kcal, Fedt 39.3g, Proteiner 35.1g, Kulhydrater 84.3g;Sesam, Gluten og Soja. Kan indeholde spor af andre allergener;['STÆRK', 'KØD', 'UDEN MEJERIPRODUKTER'];Hakket svinekød
4;dk;5/18;Koreanske svinekødboller med ris og spicy gulerodssalat;30-40 minutter;Nemt;Kalorier 862kcal, Fedt 39.3g, Proteiner 35.1g, Kulhydrater 84.3g;Sesam, Gluten og Soja. Kan indeholde spor af andre allergener;['STÆRK', 'KØD', 'UDEN MEJERIPRODUKTER'];Friske purløg
5;dk;5/18;Koreanske svinekødboller med ris og spicy gulerodssalat;30-40 minutter;Nemt;Kalorier 862kcal, Fedt 39.3g, Proteiner 35.1g, Kulhydrater 84.3g;Sesam, Gluten og Soja. Kan indeholde spor af andre allergener;['STÆRK', 'KØD', 'UDEN MEJERIPRODUKTER'];Basmatiris
6;dk;5/18;Koreanske svinekødboller med ris og spicy gulerodssalat;30-40 minutter;Nemt;Kalorier 862kcal, Fedt 39.3g, Proteiner 35.1g, Kulhydrater 84.3g;Sesam, Gluten og Soja. Kan indeholde spor af andre allergener;['STÆRK', 'KØD', 'UDEN MEJERIPRODUKTER'];Ristet sesamolie
7;dk;5/18;Koreanske svinekødboller med ris og spicy gulerodssalat;30-40 minutter;Nemt;Kalorier 862kcal, Fedt 39.3g, Proteiner 35.1g, Kulhydrater 84.3g;Sesam, Gluten og Soja. Kan indeholde spor af andre allergener;['STÆRK', 'KØD', 'UDEN MEJERIPRODUKTER'];Srirachasauce
8;dk;5/18;Koreanske svinekødboller med ris og spicy gulerodssalat;30-40 minutter;Nemt;Kalorier 862kcal, Fedt 39.3g, Proteiner 35.1g, Kulhydrater 84.3g;Sesam, Gluten og Soja. Kan indeholde spor af andre allergener;['STÆRK', 'KØD', 'UDEN MEJERIPRODUKTER'];Riseddike
9;dk;5/18;Koreanske svinekødboller med ris og spicy gulerodssalat;30-40 minutter;Nemt;Kalorier 862kcal, Fedt 39.3g, Proteiner 35.1g, Kulhydrater 84.3g;Sesam, Gluten og Soja. Kan indeholde spor af andre allergener;['STÆRK', 'KØD', 'UDEN MEJERIPRODUKTER'];Sojasauce
10;dk;5/18;Koreanske svinekødboller med ris og spicy gulerodssalat;30-40 minutter;Nemt;Kalorier 862kcal, Fedt 39.3g, Proteiner 35.1g, Kulhydrater 84.3g;Sesam, Gluten og Soja. Kan indeholde spor af andre allergener;['STÆRK', 'KØD', 'UDEN MEJERIPRODUKTER'];Hvidløg
